rank,synth_abs,synth_tau,synth_cum,benchmarks
175,0.01150394978487973,-0.0009561202924096698,-0.19122405848193397,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
176,0.011531133139108446,-0.0008984646267141276,-0.17969292534282552,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
177,0.011577446550570303,-0.000840577393961276,-0.16811547879225522,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
178,0.012437522138534496,-0.0007783897832686036,-0.15567795665372072,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
179,0.012558050642012986,-0.0007155995300585387,-0.14311990601170774,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
180,0.012605941942249593,-0.0006525698203472907,-0.13051396406945814,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
181,0.013251398066415704,-0.0005863128300152122,-0.11726256600304244,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
182,0.013507794005043108,-0.0005187738599899967,-0.10375477199799933,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
183,0.013532623040509006,-0.0004511107447874516,-0.09022214895749033,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
184,0.013543278014142887,-0.00038339435471673717,-0.07667887094334744,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
185,0.013868359325565197,-0.00031405255808891123,-0.06281051161778224,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
186,0.014004578792023943,-0.0002440296641287915,-0.0488059328257583,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
187,0.014674154409010175,-0.0001706588920837406,-0.034131778416748124,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
188,0.014857871881144853,-9.636953267801635e-05,-0.01927390653560327,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
189,0.014928037597345999,-2.172934469128636e-05,-0.0043458689382572715,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
190,0.017575582385833545,6.614856723788136e-05,0.013229713447576272,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
191,0.018392972419757223,0.00015811342933666746,0.031622685867333494,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
192,0.020793842341015868,0.00026208264104174683,0.05241652820834936,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
193,0.021092101610541016,0.0003675431490944519,0.07350862981889038,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
194,0.021094260668946,0.0004730144524391819,0.09460289048783638,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
195,0.022143691900748025,0.000583732911942922,0.1167465823885844,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
196,0.022530444584306225,0.0006963851348644531,0.13927702697289063,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
197,0.022986729956194968,0.000811318784645428,0.1622637569290856,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
198,0.025674240801358827,0.0009396899886522221,0.18793799773044442,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
199,0.028299658890277773,0.001081188283103611,0.2162376566207222,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
200,0.03233085558958171,0.0012428425610515196,0.2485685122103039,"BASIC_MATERIALS, CONSUMER_CYCLICALS, CONSUMER_NON_CYCLICALS, ENERGY, FINANCIALS, HEALTHCARE, INDUSTRIALS, REAL_ESTATE, TECHNOLOGY, TELECOMMUNICATIONS_SERVICES, UTILITIES"
